,name,naver_star_point,naver_blog_review_txt
7307,콜드스톤크리머리,4.35,"안녕하세요! 레이첼입니다 오늘은 콜드스톤 크리머리 상수점 후기를 갖고 왔습니다 상수역 2번 출구에서 멀지 않게 위치를 하고 있습니다 콜드스톤 크리머리는 일명 철판 아이스크림으로 유명한 곳이지요 한동안 다시...,안녕하떼여 도미솔도에어 상수에서 친구랑 고기에 밥까지 먹고 자연스레 콜드스톤에 왓어요 ㅋㅋㅋ (콜드스톤 가고싶었는데 맨날 술취하고가면 닫혀있었거든여...) 상수역 2번출구로 나와 파리바게트를 지나면 거의바로...,콜드스톤 크리머리 상수점 서울 마포구 와우산로10길 3 엘케이빌딩 1층 콜드스톤 매일 12:00 - 21:00 브레이크 타임 (월 - 목) 15:00 - 16:00 여유롭게 아이스크림을 즐길 수 있어! 아주 예전에, 신논현역에 있는 콜드스톤...,콜드스톤 크리머리 상수점 콜드스톤 크리머리 상수점은 상수역 2번 출구 인근! 갔던 당시에는 키오스크 통해서 주문만 가능했다! 콜드스톤 아이스크림 나오는건 금방 나옴~! 내가 먹은게 무슨 메뉴인지 까먹었는데 취향껏...,콜드스톤 진짜 오랜만이다 ㅜㅜ 오츠커피 갔다가 근처에 있길래 여기까지 방문도장 찍고 왔다 ㅋㅋ 한 7년 전에 남산타워점에서 30분 넘게 줄서서 먹었는데 2015년에 한국시장 철수하고 다시 재상륙한거라 완전 반가웠다.....,자주가는 상수 합정 근처 새로 생긴 상수역 디저트 가게 발견... 지을 때 부터 뭐하는 곳이 생기려나 했는데 이럴수가 콜드스톤이 입점한다고 한다 한참이나 예전에 한국에 매장이 많았다가 이런저런이유로 매장을...,상수역 디저트::상수역 카페:: 아이스크림이 맛있는 콜드스톤 글, 사진 _ 오늘낭만 주소: 서울시 마포구 와우산로 10길3 1층 영업시간: 매일 11:00~23:00 (L.O 22:20) 전화번호: 02-332-0724 전에 콜드스톤이 한국에서 철수했다는...,#상수역카페 #상수역디저트 #상수역디저트 상수역 2번 출구로 나와서 극동방송국 방향으로 걷다보면 만나게되는 콜드스톤 상수점! 맛있는 점심을하고 디저트를 먹기위해서 상수역 디저트 집으로 콜드스톤 낙점 ㅎ...,동행이 꼭 가고싶어했던 콜드스톤 크리머리 상수점에 갔다 몇년전에 친구랑 다른지점 콜드스톤 갔던 기억이 있는데 어느새 전국에 하나만 남아버린 콜드스톤 상수점 왜징 맛있는데.. 아쉽 ㅠ 사진에서도 볼 수 있듯...,내가 춘배카페를 가다니 ••• 작년에 졔랑 옞이랑 명서랑 넷이 춘배에 빠져서 춘배카페 가려했다가 코로나 심해져서 무산 ••• 근데 이번에 예약제로 소수인원만 받아서 열렸다 개웃겨.. 내가 춘배카페를 오다니....."
7308,콜라겐 위드족발,null,null
7309,콜라겐닭발,4.12,"#콜라겐닭발 #평택닭발 지난번 친정엄마가 오셨을때 남편과 먹고온 콜라겐 닭발!!! (상호가 콜라겐 닭발이라는거 ㅋㅋㅋ) 숨은 평택 닭발 맛집 발견했어요!! 콜라겐 닭발 메뉴는 국물닭발(뼈있음) 무뼈닭발볶음 오돌뼈 볶음...,먹느라 정신 없어서 제대로 사진들을 못 찍어서 두개 같이 올려요 정말 찐맛집 2군데 오자마자 생각나서 바로 먹었어요 ◡̈ #평택닭발맛집 국물 닭발 안먹는 나를 국물닭발의 길로 안내해준 곳 ,, 정말 양념 너무 맛있어서...,콜라겐닭발 인생닭발,,날치알주먹밥까지 완벽 닭은 사랑이다 닭 리뷰 시작할게요 매콤한거 땡길땐 닭발이쥬? 원래 한신닭발만 먹었었는데 콜라겐닭발을 알고난 이후 한번도 간적이 없어요 다들 장당동으로 닭발 먹으러...,이전에도 포스팅한 적이 있자만 최애 닭발집인 '콜라겐 닭발'이다. 장당공원 뒤쪽 골목으로 들어가면 쉽게 찾을 수 있다. 밑반찬 깔끔깔끔 국물 닭발 \16,000 김말이는 기본으로 하나가 나오지만 추가하려면 \1,000 콩나물...,2021년 1월 26일 화요일 밤 9시 퇴근. 여차저차 집에 가니까 밤 10시. 오늘따라 오빠가 자꾸 일찍오라 했는데.... 일이 많은 마감 주 인걸요???? 가니까 상에 놓아져 있는 콜라겐 닭발 장당동인데 이충동인척하는 콜라겐 닭발...,#배달의민족 #콜라겐닭발 #똥집볶음 #소금똥집볶음 급 똥집볶음이 먹고싶어 짝궁찬스를^^ 오랜만 똥집볶음 맛나닷~,평택 콜라겐닭발 / 장당동 국물닭발 추천! 평택 맛집 박병원이 가보았습니다. 안녕하세요! 평택 박병원 콩이입니다. 어느덧 겨울이 다가오고 있어요~ 이럴 때 따뜻한 국물에 매콤한 닭발 생각나잖아요.. 그래서...,이충동에 있다는 콜라겐닭발 국물닭발 16000 맛있는 닭발이 땡기는날, 오랜만에 #국물닭발 #콜라겐닭발 콩나물과 치킨무랑 함께 배달온닷, 콜라겐닭발에서 먹을땐 국물닭발 사이에 김말이 튀김이 있었던기억이...,안녕하세요! 캐치업왁싱동탄점입니다 :) 송탄에 콜라겐 닭발에 다녀왔어요! 숯불닭발만 먹다가 오랜만에 국물닭발이 먹고싶어서 찾아간 곳 ! 메뉴는 요렇게 있구요! 여기 똥집튀김이 새로 생겼다고 해서 국물닭발과...,퇴근 후 급 #닭발 두번째 방문입니다. 남이 사주는건 맛있게 잘 먹어야합니다ㅎ #콜라겐닭발 이충동에 자리하고 있습니다. #국물닭발 부터 시작해서 새우튀김 등 다양한 메뉴가 있습니다. 하지만 닭발을 먹으러 왔으니..!..."
7311,콜라겐족발,null,null
7312,콜라겐팩토리,4.26,"서울 서초구 양채천로 카페거리 근린공원 근처 콜라겐팩토리 고급스러운 여백이 있는 그 떨리는 길, 연인의 거리, 양재천 거리. 은은한 조명과 풍성한 숲으로 이루어진 산책로 맞은편으로 자리하고 있는 가게들. 와인...,양재천 카페거리에 위치한 콜라겐팩토리입니다. 족발이랑 독일식 족발인 학센을 메인으로 하는 식당이고... 젊은 분들과 주변 회사 손님들이 제법 계신 거 같았습니다. 갑자기 족발이 당겨서 찾아가 본 식당입니다...,콜라겐 팩토리 양재천을 걷다가 그냥 들어보게 된 곳! 일단 메뉴가 특이하다 학센=독일 피자..? 완자탕=중식 쌀국수=베트남 . . ㅋㅋㅋㅋㅋ 따뜻한 차를 주시는데 뜨거우니 조심! 처음 들어본 두중차..? 쏘쏘 낫배드 내부는 꽤...,안녕하세요~ 주말에 제가 좋아하는 쌀국수 맛집 콜라겐 팩토리 다녀왔다. 학센(족발) 맛집 인데 난 쌀국수 먹으러 간다. 화장실 위치 & 주소, 와이파이 비밀번호 식당 내부는 깔끔한 인테리어다. 깨긋하고 정갈한...,2017년 1월 13일 금요일 아 시간 너무 빨라 힘들다. 이게 벌써 거의 한달전? 연말 연초 무기력증과 우울증에 빠져 넋놓고 있다가 좀 추스리고 외출을 해서 좀 정신을 차린건지 외출을 하기 위해 미리 정신을 좀 차린건지...,매일 걷고 있는 양재천 주변 카페거리 골목마다 다녀보면 의외로 보석같은 맛집,카페가 많아요 오래전 큰아이 어릴적 친구 엄마들과 저녁모임에 가본 곳인데 아직도 그자리를 지켜내고 있는 슈바인 학센 맛집 콜라겐...,양재천 맛집 콜라겐 팩토리 양재동,도곡동 근처에 사는 주민들에게 건강의 쉄터를 제공하는 양재천 하천을 따라 잘 정비된 길을 걷으면 건강을 얻는 기분이 드는 곳 예전엔 오전 새벽에 가끔 강쥐와 걸었던 추억이 있는...,2013.10.19 (토) 어느 지역으로 갈지 정하고, 그 지역의 맛있는 곳을 찾아 맛있는 것을 먹으러 다니는 것은 자전거를 타면서 얻는 또 하나의 즐거움이다. 콜라겐 팩토리 서울 서초구 양재동 94-9 02-579-8883 오전 10시 ~ 밤 10시...,콜라겐팩토리/양재동 맛집 아주 오랜만에 친구들과의 개더링 :) 양재역 근처에 괜찮은 아시안 누들샵이 있대나!!! 가격도 저렴하고 맛도 괜찮대나 보다. 그런데 알고보니 가까운 거리에 위치한 1호점과 2호점이...,오랜만에 친구들을 만나 점심약속! 세명이서 만나기때문에 여섯시 전까지 놀고 헤어져야하는 날 코로나 덕분에 친구들을 한시부터 만나보네요 ㅎㅎ 약속시간은 열두시였으나 세명이 모두 약속장소에 한시반에 도착한건..."
7316,콜라보,null,null
7317,콜라보,4.69,"인천 운서동에 위치하고 있는 콜라보 카페는 프렌차이즈는 아니고 개인카페인데+_+ 맘에 쏙!ㅋㅋㅋㅋ 분위기도 아늑하고 착한가격 그리고 친절합니다ㅋㅋㅋㅋ 처음 가보시는분들은 살짝 찾아가기 햇갈릴 수도 있을지...,#콜라보 2020.2.18. 1년 전 오늘 콜라보(2) #콜라보 #임마누엘교회 #까페 #까페라떼 #카라멜마끼야또오랜만의 나들이에장로교와 감리교의 차이점에 대해 일장 연설을 듣고우리들이 흔하게 접할 수 없는 귀한 상담의...,#콜라보 #임마누엘교회 #까페 #까페라떼 #카라멜 마끼야또 오랜만의 나들이에 장로교와 감리교의 차이점에 대해 일장 연설을 듣고 우리들이 흔하게 접할 수 없는 귀한 상담의 시간으로 감정의 변화도 갖게 하시고 믿음의...,강남 간 김에 이수역 라화방 또 갔다! 역시 존맛 여긴 뭔가 다른데보다 야채 정리가 깔끔한 느낌이 있다 그리고 종류도 많은 느낌 대박인건 밥 무한리필 후식으로 아이스크림도 있다 하 또 먹고 싶어....ㅠㅠ 오랜만?은...,'CAFE COLLABO' Mocha,Cappuchino,Macchiato,Hazalnut 너는 콜라보의 마스코트? 새벽재단 쌓은지 나흘 째 깜박 잠을 청한 사이에 권사님의 전화 벨 소리와 카톡을 귀 기울이지 못해 느지막한 오후 1시를 달리는 시각에 겨우 연락이...,#콜라보 #까페 2018.12.28. 2년 전 오늘 콜라보:Collabo 'CAFE COLLABO'Mocha,Cappuchino,Macchiato,Hazalnut너는 콜라보의 마스코트?새벽재단 쌓은지 나흘 째깜박 잠을 청한 사이에 권사님의 전화 벨 소리와카톡을 귀...,영종도 운서동에 있는 카페 (공항신도시에 있어요) COLLACO 콜라보에요 봉구비어있는 건물 3층에 있어요!메뉴 및 가격이런거 말고 라이스 류도 팔아요!!실내는 꽤 넓구요~허니브레드. 카페모카아이스더치커피 4000원..."
7318,콜라보,null,null
7319,콜라보 위드 문탠바,4.31,"해운대 달맞이 카페, COLLABO with MOONTAN BAR 콜라보 위드 문탠바 베이커리/카페/브런치/비어바 오늘은 엄마랑 데이트가 있는 날, 해운대 브런치를 먹으러 호텔 일루아에 있는 해운대 달맞이 카페 콜라보 위드 문탠바에 갔다....,진짜 2021년도는 바쁘게 살고있는거같아요 역마살이 끼였는지 쉬는날 집에서 뒹굴거려야지하다가 아니 이렇게 황금같은 휴일을 날릴수없다면서 또 외출을했네요 여긴 브런치가 생각날때 자주 가는곳이에요 달맞이...,얼마전 달맞이고개에 새로 생긴 카페에 들리기 전, 점심 먹을 겸 오랜만에 들린 해운대 콜라보위드문탠바 :) 여러가지 뷰를 한 공간안에서 다 볼 수 있어서 그런지 여전히 사람들로 가득했다. 그리고 전에 없던...,안녕하세요 사진찍는 슨뉴맘이에요 :-) 얼마 전에 타지역에서 손님이 오셨어요. 부산을 한 번도 못와본 초등학생 꼬마가 이번에 반에서 1등한 기념으로 온 여행이라 뭔가 좀 특별한 것들을 해주고싶어 하셨는데, 꼬마가...,몇년째 브런치가 생각날때 들리는 부산 브런치카페 입니다. 집에서 차로는 5분거리 즈음 되고, 걸어서는 20분정도 걸리는 비교적 가까운 곳이에요. 근처에 신상 카페들도 생겨서 한번쯤 호기심에 방문해보지만, 그게...,해운대 브런치 카페 콜라보위드문탠바 남편 휴무가 월요일로 바뀌면서 함께 데이트하는 시간이 많아졌어요. 이날은 달맞이길과 블루라인파크를 산책하며 햇빛샤워를 했어요. 점심은 어디서 먹는게 좋을까 고민하다가...,해운대 해수욕장 가까운 카페들은 오히려 해변이 잘 안 보이는 경우가 많아요. 그래서 해운대 오션뷰 카페를 찾을 때는 오히려 달맞이길 카페들이 전망이 훨씬 훌륭하더라고요. 달맞이길 초입에 위치한 오션뷰 카페에서...,제주댁이 된 라니언니가 오랜만에 부산에 와서 점심 약속을 잡았던 이 날:) 뭔가 부산만의 느낌이 물씬 나는 곳, 어수선한 번화가가 아닌 곳, 맛있고 분위기 좋은 곳 어디가 좋을까..? 고민하다가 콜라보 위드 문탠바...,저희 커플은 브런치를 그리 즐기는 편은 아니지만 이 날은 일루아호텔에서 호캉스 했던 날이라서 호텔 체크인 하기전에 배가 고파서 같은 건물 2층에 위치한 콜라보가 유명하다는 이야기를 들어서 오랜만에 둘이서...,티비에서 오랜만에 고독한 미식가 하길래 봤다가 아죠씨가 브런치를 너무 맛깔나게 드시는게 아닌가 ... ?? 급 브런치가 꽂힘 ^^ 브런치를 어떻게든 먹겠다는 의지로 주말 아침에 일찍 일어나서 먹으러 갔다 (남편은..."
7321,콜라보가스트로펍,null,null
7323,콜라치킨,null,null
7328,콜렉티보,4.38,"""콜렉티보 COLECTIVO"" 전국에 7개 정도의 매장이 있는 카페로 영등포 타임스퀘어점은 3층에 위치해 있다. 좌석은 한쪽 작은 공간에 6개 정도 있음 음료는 커피, 에이드, 티종류 등이 있고 5-6천원대이다. * 주문 메뉴/가격...,타임스퀘어를 돌아다닐 때마다 항상 사람이 많아서 저긴 왜 항상 사람이 저렇게 많지!? 했던 카페 콜렉티보 타임스퀘어점 ㅎㅎ 이번 주말에 하루종일 비가 와서 타임스퀘어에서 놀다가 저번에 본 사람 많은 카페 가자!...,타임스퀘어 콜렉티보 탐퀘를 자주 가는 편인데 은근 여기 갈만한 카페가 없었거든요 타임스퀘어 콜렉티보가 생겨서 그나마 너무 좋아요~ 사실 사층빵집 마카롱을 기대하고 갔는데 타임스퀘어 콜렉티보에는 마카롱 메뉴는...,영등포 타임스퀘어 내에 비교적 사람이 적은 카페 인 것 같아 방문했던 콜렉티보 카페 음료도 디쟈트도 생각보다 너무 맛나서 추처니하기 위해 찌는 글 타임스퀘어 3층에서도 신세계백화점과의 연결통로 근처에 위치해...,영등포 타임스퀘어에 오랜만에 구경도 하고 맛있는 것도 먹을겸 다녀왔습니당 금요일 저녁인데 영등포 타임스퀘어는 한산하더라구요 요새 현백 난리던데 뭐 꼭 거기까지 가야하나싶어요 ㅋㅋ 여기도 인테리어는...,날씨가 한몫했던 나의 연차날 걷다가 걷다가 도착한 영등포 타임스퀘어~~ 오랜만에 진짜 많이 걸어다녔다~ 타임스퀘어 내부에 있는 카페 검색하다가 원래 가려던 곳이 있었는데…… 문을 닫아버렸다고 한다..ㅎㅎ 왜 가려고...,크로플이 정말 맛있는 집 바닐라 젤라또 크로플 정말 오랜만에 가족과 외출을 했다. 뚜렷한 목적을 가지고 한 외출이었지만, 너무 신이나고 즐거웠다. 날씨도 겨울이었지만, 햇살이 워낙 좋아 그렇게 춥게 느껴지지는...,안녕하세요! 두덩이에요 :) 오늘은 #영등포타임스퀘어카페 포스팅입니다! 콜렉티보 카페 전화 : 02-2678-5221 주소 : 서울 영등포구 영중로 15 영등포동4가 442 3층 #영등포카페 #영등포타임스퀘어 #콜렉티보카페 영등포...,안녕하세요 몽이누나에요 잠시 변명 TIME ... 자주 오겠다고 했지만!! 정신 차려보니 몇주가 흐른 마법.... 이것 또한 꾸준히 하는 방법이라 생각하며 긍정적으로 생각하기로 했습니다! 얼마전에 친구들과 함께 영등포...,삼일절에 타임스퀘어 갔다가 3층 여기저기 구경하는데 지나가는데 빵냄새 장난없고 비주얼 시강인 곳이 있었다!!!! 여기 가야한다며 자리가 없었지만 웨이팅해서 앉고싶은 자리 겟 원두도 판매중✨ 빵 비주얼 진짜..."
